Chromosome	Start	End	Strand	Gene	Transcription_Start_Site	Transcript_type
chr16	30748293	30761176	+	PHKG2	30748440	protein_coding
chr16	30748293	30761176	+	PHKG2	30748551	protein_coding
chr16	30748293	30761176	+	PHKG2	30753232	protein_coding
chr16	30748293	30761176	+	PHKG2	30748399	protein_coding
chr16	30748293	30761176	+	PHKG2	30748416	protein_coding
chr16	30748293	30761176	+	PHKG2	30748431	protein_coding
chr16	30748293	30761176	+	PHKG2	30748444	protein_coding
chr16	30748293	30761176	+	PHKG2	30748407	protein_coding
chr16	30748293	30761176	+	PHKG2	30748429	protein_coding
chr16	30748293	30761176	+	PHKG2	30748529	protein_coding
chr16	30748293	30761176	+	PHKG2	30748406	protein_coding
chr16	30748293	30761176	+	PHKG2	30748448	protein_coding
chr12	9067664	9116229	-	A2M	9115919	protein_coding
chr12	9067664	9116229	-	A2M	9116229	protein_coding
chr3	52812918	52831069	-	ITIH4	52830672	protein_coding
chr3	52812918	52831069	-	ITIH4	52830673	protein_coding
chr3	52812918	52831069	-	ITIH4	52826917	protein_coding
chr3	52812918	52831069	-	ITIH4	52831062	protein_coding
chr3	52812918	52831069	-	ITIH4	52830962	protein_coding
chr3	52812918	52831069	-	ITIH4	52830758	protein_coding
chr3	52812918	52831069	-	ITIH4	52831069	protein_coding
chr3	52812918	52831069	-	ITIH4	52830688	protein_coding
chr3	52812918	52831069	-	ITIH4	52830699	protein_coding
chr3	52812918	52831069	-	ITIH4	52830670	protein_coding
chr3	52812918	52831069	-	ITIH4	52830939	protein_coding
chr3	52812918	52831069	-	ITIH4	52830720	protein_coding
chr3	52812918	52831069	-	ITIH4	52830681	protein_coding
chr3	52812918	52831069	-	ITIH4	52830657	protein_coding
chr3	52812918	52831069	-	ITIH4	52830652	protein_coding
chr3	52812918	52831069	-	ITIH4	52831026	protein_coding
chr3	52812918	52831069	-	ITIH4	52830666	protein_coding
chr19	50621307	50640040	-	SYT3	50638045	protein_coding
chr19	50621307	50640040	-	SYT3	50639827	protein_coding
chr19	50621307	50640040	-	SYT3	50639881	protein_coding
chr19	50621307	50640040	-	SYT3	50639306	protein_coding
chr19	50621307	50640040	-	SYT3	50639873	protein_coding
chr19	50621307	50640040	-	SYT3	50639857	protein_coding
chr19	50621307	50640040	-	SYT3	50639781	protein_coding
chr19	50621307	50640040	-	SYT3	50639286	protein_coding
chr19	50621307	50640040	-	SYT3	50640040	protein_coding
chr19	50621307	50640040	-	SYT3	50639836	protein_coding
chr19	50621307	50640040	-	SYT3	50639832	protein_coding
chr19	50621307	50640040	-	SYT3	50639826	protein_coding
chr19	50621307	50640040	-	SYT3	50639264	protein_coding
chr11	64269828	64291946	-	BAD	64284639	protein_coding
chr11	64269828	64291946	-	BAD	64284665	protein_coding
chr11	64269828	64291946	-	BAD	64284369	protein_coding
chr11	64269828	64291946	-	BAD	64284653	protein_coding
chr11	64269828	64291946	-	BAD	64271868	protein_coding
chr11	64269828	64291946	-	BAD	64272856	protein_coding
chr11	64269828	64291946	-	BAD	64291946	protein_coding
chr11	64269828	64291946	-	BAD	64285425	protein_coding
chr11	64269828	64291946	-	BAD	64285408	protein_coding
chr11	64269828	64291946	-	BAD	64284722	protein_coding
chr11	64269828	64291946	-	BAD	64284708	protein_coding
chr11	64269828	64291946	-	BAD	64284693	protein_coding
chr11	64269828	64291946	-	BAD	64284645	protein_coding
chr11	64269828	64291946	-	BAD	64285805	protein_coding
chr11	64269828	64291946	-	BAD	64285175	protein_coding
chr2	63119559	63827843	-	WDPCP	63588477	protein_coding
chr2	63119559	63827843	-	WDPCP	63477934	protein_coding
chr2	63119559	63827843	-	WDPCP	63443230	protein_coding
chr2	63119559	63827843	-	WDPCP	63438007	protein_coding
chr2	63119559	63827843	-	WDPCP	63588518	protein_coding
chr2	63119559	63827843	-	WDPCP	63441043	protein_coding
chr2	63119559	63827843	-	WDPCP	63588799	protein_coding
chr2	63119559	63827843	-	WDPCP	63588758	protein_coding
chr2	63119559	63827843	-	WDPCP	63588502	protein_coding
chr2	63119559	63827843	-	WDPCP	63588486	protein_coding
chr2	63119559	63827843	-	WDPCP	63588717	protein_coding
chr19	676392	683392	+	FSTL3	676392	protein_coding
chr19	676392	683392	+	FSTL3	680034	protein_coding
chr19	676392	683392	+	FSTL3	680707	protein_coding
chr19	676392	683392	+	FSTL3	680715	protein_coding
chr19	676392	683392	+	FSTL3	680751	protein_coding
chr19	676392	683392	+	FSTL3	676394	protein_coding
chr11	7665097	7677222	-	CYB5R2	7673472	protein_coding
chr11	7665097	7677222	-	CYB5R2	7673500	protein_coding
chr11	7665097	7677222	-	CYB5R2	7674208	protein_coding
chr11	7665097	7677222	-	CYB5R2	7674243	protein_coding
chr11	7665097	7677222	-	CYB5R2	7674218	protein_coding
chr11	7665097	7677222	-	CYB5R2	7677222	protein_coding
chr11	7665097	7677222	-	CYB5R2	7673770	protein_coding
chr11	7665097	7677222	-	CYB5R2	7674536	protein_coding
chr11	7665097	7677222	-	CYB5R2	7674248	protein_coding
chr11	7665097	7677222	-	CYB5R2	7674249	protein_coding
chr11	7665097	7677222	-	CYB5R2	7674250	protein_coding
chr11	7665097	7677222	-	CYB5R2	7674158	protein_coding
chr11	7665097	7677222	-	CYB5R2	7674146	protein_coding
chr11	7665097	7677222	-	CYB5R2	7673492	protein_coding
chr11	7665097	7677222	-	CYB5R2	7673462	protein_coding
chr11	7665097	7677222	-	CYB5R2	7673448	protein_coding
chr11	7665097	7677222	-	CYB5R2	7674267	protein_coding
chr11	7665097	7677222	-	CYB5R2	7674280	protein_coding
chr16	75627472	75648663	-	KARS1	75647665	protein_coding
chr16	75627472	75648663	-	KARS1	75647624	protein_coding
chr16	75627472	75648663	-	KARS1	75636073	protein_coding
chr16	75627472	75648663	-	KARS1	75647650	protein_coding
chr16	75627472	75648663	-	KARS1	75647655	protein_coding
chr16	75627472	75648663	-	KARS1	75648663	protein_coding
chr16	75627472	75648663	-	KARS1	75647668	protein_coding
chr16	75627472	75648663	-	KARS1	75648650	protein_coding
chr16	75627472	75648663	-	KARS1	75647689	protein_coding
chr16	75627472	75648663	-	KARS1	75647653	protein_coding
chr10	73995193	74121363	+	VCL	73998116	protein_coding
chr10	73995193	74121363	+	VCL	73998114	protein_coding
chr10	73995193	74121363	+	VCL	73998128	protein_coding
chr10	73995193	74121363	+	VCL	73998117	protein_coding
chr10	73995193	74121363	+	VCL	73998115	protein_coding
chr10	73995193	74121363	+	VCL	73998183	protein_coding
chr10	73995193	74121363	+	VCL	73998144	protein_coding
chr19	13144058	13150383	-	STX10	13150346	protein_coding
chr19	13144058	13150383	-	STX10	13150375	protein_coding
chr19	13144058	13150383	-	STX10	13149885	protein_coding
chr19	13144058	13150383	-	STX10	13150178	protein_coding
chr19	13144058	13150383	-	STX10	13150226	protein_coding
chr19	13144058	13150383	-	STX10	13149839	protein_coding
chr19	13144058	13150383	-	STX10	13150313	protein_coding
chr19	13144058	13150383	-	STX10	13145414	protein_coding
chr19	13144058	13150383	-	STX10	13150383	protein_coding
chr19	13144058	13150383	-	STX10	13150359	protein_coding
chr19	13144058	13150383	-	STX10	13150263	protein_coding
chr19	13144058	13150383	-	STX10	13150259	protein_coding
chr17	19647291	19685760	+	ALDH3A2	19648136	protein_coding
chr17	19647291	19685760	+	ALDH3A2	19648153	protein_coding
chr17	19647291	19685760	+	ALDH3A2	19648174	protein_coding
chr17	19647291	19685760	+	ALDH3A2	19648526	protein_coding
chr17	19647291	19685760	+	ALDH3A2	19648723	protein_coding
chr17	19647291	19685760	+	ALDH3A2	19648751	protein_coding
chr17	19647291	19685760	+	ALDH3A2	19648781	protein_coding
chr17	19647291	19685760	+	ALDH3A2	19648786	protein_coding
chr17	19647291	19685760	+	ALDH3A2	19648806	protein_coding
chr17	19647291	19685760	+	ALDH3A2	19649081	protein_coding
chr17	19647291	19685760	+	ALDH3A2	19649118	protein_coding
chr17	19647291	19685760	+	ALDH3A2	19656402	protein_coding
chr17	19647291	19685760	+	ALDH3A2	19656488	protein_coding
chr17	19647291	19685760	+	ALDH3A2	19663333	protein_coding
chr17	19647291	19685760	+	ALDH3A2	19663374	protein_coding
chr17	19647291	19685760	+	ALDH3A2	19665041	protein_coding
chr17	19647291	19685760	+	ALDH3A2	19671768	protein_coding
chr17	19647291	19685760	+	ALDH3A2	19648778	protein_coding
chr17	19647291	19685760	+	ALDH3A2	19648775	protein_coding
chr17	19647291	19685760	+	ALDH3A2	19648779	protein_coding
chr17	19647291	19685760	+	ALDH3A2	19647291	protein_coding
chr17	19647291	19685760	+	ALDH3A2	19647390	protein_coding
chr17	19647291	19685760	+	ALDH3A2	19648184	protein_coding
chr17	19647291	19685760	+	ALDH3A2	19648170	protein_coding
chr17	19647291	19685760	+	ALDH3A2	19648758	protein_coding
chr19	15380050	15419141	-	AKAP8L	15418988	protein_coding
chr19	15380050	15419141	-	AKAP8L	15419026	protein_coding
chr19	15380050	15419141	-	AKAP8L	15419044	protein_coding
chr19	15380050	15419141	-	AKAP8L	15419030	protein_coding
chr19	15380050	15419141	-	AKAP8L	15419141	protein_coding
chr19	15380050	15419141	-	AKAP8L	15419022	protein_coding
chr19	15380050	15419141	-	AKAP8L	15419021	protein_coding
chr19	15380050	15419141	-	AKAP8L	15419012	protein_coding
chr19	15380050	15419141	-	AKAP8L	15418984	protein_coding
chr2	47160084	47176921	-	CALM2	47176511	protein_coding
chr2	47160084	47176921	-	CALM2	47176921	protein_coding
chr2	47160084	47176921	-	CALM2	47176516	protein_coding
chr2	47160084	47176921	-	CALM2	47175539	protein_coding
chr2	47160084	47176921	-	CALM2	47176223	protein_coding
chr2	47160084	47176921	-	CALM2	47176453	protein_coding
chr2	47160084	47176921	-	CALM2	47176470	protein_coding
chr2	47160084	47176921	-	CALM2	47176510	protein_coding
chr16	15949138	16143257	+	ABCC1	15949577	protein_coding
chr16	15949138	16143257	+	ABCC1	15949616	protein_coding
chr16	15949138	16143257	+	ABCC1	15949613	protein_coding
chr16	15949138	16143257	+	ABCC1	15949545	protein_coding
chr16	15949138	16143257	+	ABCC1	15949562	protein_coding
chr16	15949138	16143257	+	ABCC1	15949579	protein_coding
chr16	15949138	16143257	+	ABCC1	15949571	protein_coding
chr16	15949138	16143257	+	ABCC1	15949587	protein_coding
chr16	15949138	16143257	+	ABCC1	15949594	protein_coding
chr16	15949138	16143257	+	ABCC1	15949570	protein_coding
chr16	15949138	16143257	+	ABCC1	15949589	protein_coding
chr16	15949138	16143257	+	ABCC1	15949590	protein_coding
chr16	15949138	16143257	+	ABCC1	15949612	protein_coding
chr16	15949138	16143257	+	ABCC1	15949623	protein_coding
chr16	15949138	16143257	+	ABCC1	15949604	protein_coding
chr16	15949138	16143257	+	ABCC1	15949617	protein_coding
chr16	15949138	16143257	+	ABCC1	15949620	protein_coding
chr16	15949138	16143257	+	ABCC1	15949642	protein_coding
chr16	15949138	16143257	+	ABCC1	15949561	protein_coding
chr16	15949138	16143257	+	ABCC1	15949575	protein_coding
chr16	15949138	16143257	+	ABCC1	15949581	protein_coding
chr16	15949138	16143257	+	ABCC1	15949583	protein_coding
chr16	15949138	16143257	+	ABCC1	15949627	protein_coding
chr11	6318946	6320546	-	CAVIN3	6320501	protein_coding
chr11	6318946	6320546	-	CAVIN3	6320532	protein_coding
chr11	6318946	6320546	-	CAVIN3	6320511	protein_coding
chr11	6318946	6320546	-	CAVIN3	6320546	protein_coding
chr11	64270062	64289494	+	GPR137	64270062	protein_coding
chr11	64270062	64289494	+	GPR137	64275688	protein_coding
chr11	64270062	64289494	+	GPR137	64284339	protein_coding
chr11	64270062	64289494	+	GPR137	64284880	protein_coding
chr11	64270062	64289494	+	GPR137	64285057	protein_coding
chr11	64270062	64289494	+	GPR137	64285257	protein_coding
chr11	64270062	64289494	+	GPR137	64285477	protein_coding
chr11	64270062	64289494	+	GPR137	64285495	protein_coding
chr11	64270062	64289494	+	GPR137	64285699	protein_coding
chr11	64270062	64289494	+	GPR137	64285848	protein_coding
chr11	64270062	64289494	+	GPR137	64285859	protein_coding
chr11	64270062	64289494	+	GPR137	64286420	protein_coding
chr11	64270062	64289494	+	GPR137	64286512	protein_coding
chr11	64270062	64289494	+	GPR137	64286521	protein_coding
chr11	64270062	64289494	+	GPR137	64288363	protein_coding
chr11	64270062	64289494	+	GPR137	64270496	protein_coding
chr11	64270062	64289494	+	GPR137	64284646	protein_coding
chr11	64270062	64289494	+	GPR137	64284800	protein_coding
chr11	64270062	64289494	+	GPR137	64284867	protein_coding
chr11	64270062	64289494	+	GPR137	64285830	protein_coding
chr11	64270062	64289494	+	GPR137	64285055	protein_coding
chr11	64270062	64289494	+	GPR137	64286382	protein_coding
chr11	64270062	64289494	+	GPR137	64285533	protein_coding
chr10	98383565	98415210	-	PYROXD2	98415182	protein_coding
chr10	98383565	98415210	-	PYROXD2	98415135	protein_coding
chr10	98383565	98415210	-	PYROXD2	98415158	protein_coding
chr10	98383565	98415210	-	PYROXD2	98415210	protein_coding
chr10	98383565	98415210	-	PYROXD2	98415159	protein_coding
chr10	98383565	98415210	-	PYROXD2	98415163	protein_coding
chr10	98383565	98415210	-	PYROXD2	98415153	protein_coding
chr10	98383565	98415210	-	PYROXD2	98415148	protein_coding
chr6	24704856	24720874	-	C6orf62	24719154	protein_coding
chr6	24704856	24720874	-	C6orf62	24720825	protein_coding
chr6	24704856	24720874	-	C6orf62	24719998	protein_coding
chr6	24704856	24720874	-	C6orf62	24720874	protein_coding
chr6	24704856	24720874	-	C6orf62	24720836	protein_coding
chr6	24704856	24720874	-	C6orf62	24720871	protein_coding
chr6	24704856	24720874	-	C6orf62	24719484	protein_coding
chr6	24704856	24720874	-	C6orf62	24718821	protein_coding
chr6	24704856	24720874	-	C6orf62	24718709	protein_coding
chr6	24704856	24720874	-	C6orf62	24720362	protein_coding
chr6	24704856	24720874	-	C6orf62	24719175	protein_coding
chr2	186486222	186511929	+	ZC3H15	186486260	protein_coding
chr2	186486222	186511929	+	ZC3H15	186506713	protein_coding
chr2	186486222	186511929	+	ZC3H15	186486253	protein_coding
chr2	186486222	186511929	+	ZC3H15	186486279	protein_coding
chr2	186486222	186511929	+	ZC3H15	186486222	protein_coding
chr2	186486222	186511929	+	ZC3H15	186486261	protein_coding
chr2	186486222	186511929	+	ZC3H15	186486295	protein_coding
chr2	186486222	186511929	+	ZC3H15	186486284	protein_coding
chr2	186486222	186511929	+	ZC3H15	186486274	protein_coding
chr6	33073786	33089696	+	HLA-DPB1	33075936	protein_coding
chr6	33073786	33089696	+	HLA-DPB1	33075990	protein_coding
chr6	33073786	33089696	+	HLA-DPB1	33080378	protein_coding
chr6	33073786	33089696	+	HLA-DPB1	33080432	protein_coding
chr6	33073786	33089696	+	HLA-DPB1	33073786	protein_coding
chr6	33073786	33089696	+	HLA-DPB1	33075928	protein_coding
chr6	33073786	33089696	+	HLA-DPB1	33075961	protein_coding
chr6	33073786	33089696	+	HLA-DPB1	33075948	protein_coding
chr6	33073786	33089696	+	HLA-DPB1	33075977	protein_coding
chr6	33073786	33089696	+	HLA-DPB1	33075988	protein_coding
chr10	74824912	75032631	+	KAT6B	74824927	protein_coding
chr10	74824912	75032631	+	KAT6B	74824936	protein_coding
chr10	74824912	75032631	+	KAT6B	74825255	protein_coding
chr10	74824912	75032631	+	KAT6B	74825484	protein_coding
chr10	74824912	75032631	+	KAT6B	74825492	protein_coding
chr10	74824912	75032631	+	KAT6B	74825499	protein_coding
chr10	74824912	75032631	+	KAT6B	74825527	protein_coding
chr10	74824912	75032631	+	KAT6B	74825535	protein_coding
chr10	74824912	75032631	+	KAT6B	74825558	protein_coding
chr10	74824912	75032631	+	KAT6B	74825568	protein_coding
chr10	74824912	75032631	+	KAT6B	74825585	protein_coding
chr10	74824912	75032631	+	KAT6B	74825614	protein_coding
chr10	74824912	75032631	+	KAT6B	74826413	protein_coding
chr10	74824912	75032631	+	KAT6B	74826419	protein_coding
chr10	74824912	75032631	+	KAT6B	74826449	protein_coding
chr10	74824912	75032631	+	KAT6B	74826552	protein_coding
chr10	74824912	75032631	+	KAT6B	74826562	protein_coding
chr10	74824912	75032631	+	KAT6B	74826600	protein_coding
chr10	74824912	75032631	+	KAT6B	74826580	protein_coding
chr10	74824912	75032631	+	KAT6B	74826596	protein_coding
chr10	74824912	75032631	+	KAT6B	74826603	protein_coding
chr10	74824912	75032631	+	KAT6B	74826881	protein_coding
chr10	74824912	75032631	+	KAT6B	74827058	protein_coding
chr10	74824912	75032631	+	KAT6B	74827137	protein_coding
chr10	74824912	75032631	+	KAT6B	74842620	protein_coding
chr10	74824912	75032631	+	KAT6B	74824912	protein_coding
chr10	74824912	75032631	+	KAT6B	74825281	protein_coding
chr10	74824912	75032631	+	KAT6B	74825449	protein_coding
chr10	74824912	75032631	+	KAT6B	74826425	protein_coding
chr10	74824912	75032631	+	KAT6B	74827130	protein_coding
chr10	74824912	75032631	+	KAT6B	74839425	protein_coding
chr10	74824912	75032631	+	KAT6B	74825392	protein_coding
chr11	124883666	124898500	-	ROBO4	124897865	protein_coding
chr11	124883666	124898500	-	ROBO4	124897868	protein_coding
chr11	124883666	124898500	-	ROBO4	124897837	protein_coding
chr11	124883666	124898500	-	ROBO4	124897894	protein_coding
chr11	124883666	124898500	-	ROBO4	124897857	protein_coding
chr11	124883666	124898500	-	ROBO4	124897854	protein_coding
chr11	124883666	124898500	-	ROBO4	124897852	protein_coding
chr11	124883666	124898500	-	ROBO4	124897833	protein_coding
chr11	124883666	124898500	-	ROBO4	124897805	protein_coding
chr11	124883666	124898500	-	ROBO4	124897824	protein_coding
chr16	71358713	71390436	+	CALB2	71358713	protein_coding
chr16	71358713	71390436	+	CALB2	71358723	protein_coding
chr16	71358713	71390436	+	CALB2	71358794	protein_coding
chr16	71358713	71390436	+	CALB2	71372178	protein_coding
chr16	71358713	71390436	+	CALB2	71358726	protein_coding
chr16	71358713	71390436	+	CALB2	71358733	protein_coding
chr1	20482391	20486210	-	CAMK2N1	20486210	protein_coding
chr1	20482391	20486210	-	CAMK2N1	20485649	protein_coding
chr2	17539020	17657018	+	VSNL1	17539126	protein_coding
chr2	17539020	17657018	+	VSNL1	17539967	protein_coding
chr2	17539020	17657018	+	VSNL1	17540696	protein_coding
chr2	17539020	17657018	+	VSNL1	17541160	protein_coding
chr2	17539020	17657018	+	VSNL1	17539020	protein_coding
chr2	17539020	17657018	+	VSNL1	17539231	protein_coding
chr2	17539020	17657018	+	VSNL1	17539972	protein_coding
chr2	17539020	17657018	+	VSNL1	17540621	protein_coding
chr2	17539020	17657018	+	VSNL1	17540706	protein_coding
chr2	17539020	17657018	+	VSNL1	17544127	protein_coding
chr2	17539020	17657018	+	VSNL1	17544121	protein_coding
chr2	17539020	17657018	+	VSNL1	17545898	protein_coding
chr2	17539020	17657018	+	VSNL1	17590560	protein_coding
chr2	17539020	17657018	+	VSNL1	17539067	protein_coding
chr2	17539020	17657018	+	VSNL1	17539970	protein_coding
chr2	17539020	17657018	+	VSNL1	17539664	protein_coding
chr2	17539020	17657018	+	VSNL1	17540215	protein_coding
chr2	17539020	17657018	+	VSNL1	17540600	protein_coding
chr2	17539020	17657018	+	VSNL1	17540711	protein_coding
chr2	17539020	17657018	+	VSNL1	17540354	protein_coding
chr2	17539020	17657018	+	VSNL1	17540686	protein_coding
chr2	17539020	17657018	+	VSNL1	17540795	protein_coding
chr2	17539020	17657018	+	VSNL1	17544148	protein_coding
chr2	17539020	17657018	+	VSNL1	17544116	protein_coding
chr2	17539020	17657018	+	VSNL1	17544150	protein_coding
chr2	17539020	17657018	+	VSNL1	17557938	protein_coding
chr2	17539020	17657018	+	VSNL1	17557953	protein_coding
chr2	17539020	17657018	+	VSNL1	17557941	protein_coding
chr2	17539020	17657018	+	VSNL1	17557947	protein_coding
chr2	17539020	17657018	+	VSNL1	17539130	protein_coding
chr2	17539020	17657018	+	VSNL1	17540057	protein_coding
chr2	17539020	17657018	+	VSNL1	17540652	protein_coding
chr2	17539020	17657018	+	VSNL1	17540710	protein_coding
chr2	17539020	17657018	+	VSNL1	17540705	protein_coding
chr2	17539020	17657018	+	VSNL1	17541200	protein_coding
chr2	17539020	17657018	+	VSNL1	17541361	protein_coding
chr2	17539020	17657018	+	VSNL1	17543369	protein_coding
chr1	40508441	40517724	+	EXO5	40508741	protein_coding
chr1	40508441	40517724	+	EXO5	40508747	protein_coding
chr1	40508441	40517724	+	EXO5	40508754	protein_coding
chr1	40508441	40517724	+	EXO5	40508761	protein_coding
chr1	40508441	40517724	+	EXO5	40508767	protein_coding
chr1	40508441	40517724	+	EXO5	40508775	protein_coding
chr1	40508441	40517724	+	EXO5	40508798	protein_coding
chr1	40508441	40517724	+	EXO5	40508806	protein_coding
chr1	40508441	40517724	+	EXO5	40508732	protein_coding
chr1	40508441	40517724	+	EXO5	40508731	protein_coding
chr1	40508441	40517724	+	EXO5	40508736	protein_coding
chr1	40508441	40517724	+	EXO5	40508729	protein_coding
chr1	40508441	40517724	+	EXO5	40508748	protein_coding
chr1	40508441	40517724	+	EXO5	40508766	protein_coding
chr1	40508441	40517724	+	EXO5	40508787	protein_coding
chr1	40508441	40517724	+	EXO5	40508441	protein_coding
chr1	40508441	40517724	+	EXO5	40508739	protein_coding
chr1	40508441	40517724	+	EXO5	40508768	protein_coding
chr1	40508441	40517724	+	EXO5	40508773	protein_coding
chr1	40508441	40517724	+	EXO5	40508734	protein_coding
chr19	1505022	1513604	-	ADAMTSL5	1513019	protein_coding
chr19	1505022	1513604	-	ADAMTSL5	1513189	protein_coding
chr19	1505022	1513604	-	ADAMTSL5	1507596	protein_coding
chr19	1505022	1513604	-	ADAMTSL5	1513604	protein_coding
chr19	1505022	1513604	-	ADAMTSL5	1513315	protein_coding
chr6	154154496	154356803	-	IPCEF1	154356766	protein_coding
chr6	154154496	154356803	-	IPCEF1	154330081	protein_coding
chr6	154154496	154356803	-	IPCEF1	154356803	protein_coding
chr6	154154496	154356803	-	IPCEF1	154247682	protein_coding
chr6	154154496	154356803	-	IPCEF1	154246856	protein_coding
chr6	154154496	154356803	-	IPCEF1	154247231	protein_coding
chr6	154154496	154356803	-	IPCEF1	154247422	protein_coding
chr6	154154496	154356803	-	IPCEF1	154356792	protein_coding
chr6	154154496	154356803	-	IPCEF1	154348225	protein_coding
chr6	154154496	154356803	-	IPCEF1	154348218	protein_coding
chr6	154154496	154356803	-	IPCEF1	154348187	protein_coding
chr6	154154496	154356803	-	IPCEF1	154348117	protein_coding
chr6	154154496	154356803	-	IPCEF1	154301367	protein_coding
chr6	154154496	154356803	-	IPCEF1	154297836	protein_coding
chr6	154154496	154356803	-	IPCEF1	154348154	protein_coding
chr4	110365733	110565285	+	ENPEP	110476155	protein_coding
chr4	110365733	110565285	+	ENPEP	110476158	protein_coding
chr4	110365733	110565285	+	ENPEP	110476229	protein_coding
chr4	110365733	110565285	+	ENPEP	110476259	protein_coding
chr17	81976807	82017406	+	ASPSCR1	81976807	protein_coding
chr17	81976807	82017406	+	ASPSCR1	81977550	protein_coding
chr17	81976807	82017406	+	ASPSCR1	81977629	protein_coding
chr17	81976807	82017406	+	ASPSCR1	81977631	protein_coding
chr17	81976807	82017406	+	ASPSCR1	81977634	protein_coding
chr17	81976807	82017406	+	ASPSCR1	81977705	protein_coding
chr17	81976807	82017406	+	ASPSCR1	81977899	protein_coding
chr17	81976807	82017406	+	ASPSCR1	81995443	protein_coding
chr17	81976807	82017406	+	ASPSCR1	82010811	protein_coding
chr17	81976807	82017406	+	ASPSCR1	81977612	protein_coding
chr17	81976807	82017406	+	ASPSCR1	81977638	protein_coding
chr17	81976807	82017406	+	ASPSCR1	81977642	protein_coding
chr19	55132698	55149351	-	TNNT1	55149206	protein_coding
chr19	55132698	55149351	-	TNNT1	55149193	protein_coding
chr19	55132698	55149351	-	TNNT1	55141891	protein_coding
chr19	55132698	55149351	-	TNNT1	55140922	protein_coding
chr19	55132698	55149351	-	TNNT1	55146949	protein_coding
chr19	55132698	55149351	-	TNNT1	55146942	protein_coding
chr19	55132698	55149351	-	TNNT1	55137177	protein_coding
chr19	55132698	55149351	-	TNNT1	55147346	protein_coding
chr19	55132698	55149351	-	TNNT1	55147308	protein_coding
chr19	55132698	55149351	-	TNNT1	55149351	protein_coding
chr19	55132698	55149351	-	TNNT1	55149207	protein_coding
chr1	99645499	99695178	+	PALMD	99646113	protein_coding
chr1	99645499	99695178	+	PALMD	99646193	protein_coding
chr1	99645499	99695178	+	PALMD	99645499	protein_coding
chr1	99645499	99695178	+	PALMD	99645787	protein_coding
chr1	99645499	99695178	+	PALMD	99645506	protein_coding
chr1	99645499	99695178	+	PALMD	99645878	protein_coding
chr1	99645499	99695178	+	PALMD	99646034	protein_coding
chr16	28097976	28211976	-	XPO6	28211550	protein_coding
chr16	28097976	28211976	-	XPO6	28101933	protein_coding
chr16	28097976	28211976	-	XPO6	28211965	protein_coding
chr16	28097976	28211976	-	XPO6	28101915	protein_coding
chr16	28097976	28211976	-	XPO6	28111890	protein_coding
chr16	28097976	28211976	-	XPO6	28169901	protein_coding
chr16	28097976	28211976	-	XPO6	28181122	protein_coding
chr16	28097976	28211976	-	XPO6	28211476	protein_coding
chr16	28097976	28211976	-	XPO6	28211920	protein_coding
chr16	28097976	28211976	-	XPO6	28211956	protein_coding
chr16	28097976	28211976	-	XPO6	28211412	protein_coding
chr16	28097976	28211976	-	XPO6	28211976	protein_coding
chr16	28097976	28211976	-	XPO6	28211961	protein_coding
chr16	28097976	28211976	-	XPO6	28211958	protein_coding
chr16	28097976	28211976	-	XPO6	28211959	protein_coding
chr16	28097976	28211976	-	XPO6	28211969	protein_coding
chr16	28097976	28211976	-	XPO6	28211942	protein_coding
chr16	28097976	28211976	-	XPO6	28211585	protein_coding
chr1	28668280	28719353	+	GMEB1	28668784	protein_coding
chr1	28668280	28719353	+	GMEB1	28668778	protein_coding
chr1	28668280	28719353	+	GMEB1	28668780	protein_coding
chr1	28668280	28719353	+	GMEB1	28668280	protein_coding
chr1	28668280	28719353	+	GMEB1	28668283	protein_coding
chr1	28668280	28719353	+	GMEB1	28668718	protein_coding
chr1	28668280	28719353	+	GMEB1	28668749	protein_coding
chr1	28668280	28719353	+	GMEB1	28668768	protein_coding
chr1	28668280	28719353	+	GMEB1	28668761	protein_coding
chr1	28668280	28719353	+	GMEB1	28668811	protein_coding
chr1	28668280	28719353	+	GMEB1	28671129	protein_coding
chr1	28668280	28719353	+	GMEB1	28682411	protein_coding
chr1	28668280	28719353	+	GMEB1	28668742	protein_coding
chr1	28668280	28719353	+	GMEB1	28668802	protein_coding
chr1	28668280	28719353	+	GMEB1	28668782	protein_coding
chr1	28668280	28719353	+	GMEB1	28668743	protein_coding
chr1	28668280	28719353	+	GMEB1	28683243	protein_coding
chr1	28668280	28719353	+	GMEB1	28668725	protein_coding
chr1	28668280	28719353	+	GMEB1	28668765	protein_coding
chr1	28668280	28719353	+	GMEB1	28681086	protein_coding
chr11	47589666	47595642	-	C1QTNF4	47594411	protein_coding
chr11	47589666	47595642	-	C1QTNF4	47590810	protein_coding
chr11	47589666	47595642	-	C1QTNF4	47595642	protein_coding
chr11	47589666	47595642	-	C1QTNF4	47594159	protein_coding
chr2	168456249	168775134	+	CERS6	168456272	protein_coding
chr2	168456249	168775134	+	CERS6	168456249	protein_coding
chr2	168456249	168775134	+	CERS6	168456284	protein_coding
chr2	168456249	168775134	+	CERS6	168456254	protein_coding
chr2	168456249	168775134	+	CERS6	168456307	protein_coding
chr11	63938669	63957319	+	NAA40	63939002	protein_coding
chr11	63938669	63957319	+	NAA40	63939248	protein_coding
chr11	63938669	63957319	+	NAA40	63938669	protein_coding
chr11	63938669	63957319	+	NAA40	63938996	protein_coding
