Chromosome	Start	End	Strand	Gene	Transcription_Start_Site	Transcript_type
chr9	122673594	122695071	-	Zfp445	122691193	protein_coding
chr9	122673594	122695071	-	Zfp445	122686565	protein_coding
chr9	122673594	122695071	-	Zfp445	122695050	protein_coding
chr9	122673594	122695071	-	Zfp445	122694999	protein_coding
chr8	70194289	70202620	-	Zfp963	70202612	protein_coding
chr8	70194289	70202620	-	Zfp963	70202620	protein_coding
chrX	125947595	125971609	+	Gm382	125947595	protein_coding
chr8	70195512	70227536	-	Gm20422	70227536	protein_coding
chr8	70195512	70227536	-	Gm20422	70219329	protein_coding
chr8	70213976	70243828	-	Zfp866	70243828	protein_coding
chr8	70213976	70243828	-	Zfp866	70227561	protein_coding
chrX	14976824	14977705	-		14977705	protein_coding
chrX	165173029	165223700	-	Ofd1	165223700	protein_coding
chr8	70243813	70260399	+	Atp13a1	70243813	protein_coding
chr7	125307060	125473965	+	Katnip	125307060	protein_coding
chr7	125307060	125473965	+	Katnip	125307087	protein_coding
chr7	125307060	125473965	+	Katnip	125307163	protein_coding
chr7	125307060	125473965	+	Katnip	125459854	protein_coding
chr9	122714750	122727683	+	Zkscan7	122714750	protein_coding
chr9	122714750	122727683	+	Zkscan7	122717536	protein_coding
chr1	172148068	172156885	-	Kcnj9	172156885	protein_coding
chr1	172148068	172156885	-	Kcnj9	172156849	protein_coding
chr9	122752137	122760093	+	Zfp105	122752137	protein_coding
chr9	122752137	122760093	+	Zfp105	122752164	protein_coding
chr1	172168777	172201652	+	Kcnj10	172168777	protein_coding
chr1	172204113	172211666	+	Pigm	172204113	protein_coding
chr1	172302925	172306142	+	Slamf9	172302925	protein_coding
chrX	165223570	165236136	+	Trappc2	165223570	protein_coding
chrX	165223570	165236136	+	Trappc2	165223772	protein_coding
chrX	165223570	165236136	+	Trappc2	165228299	protein_coding
chr9	123307771	123350617	+	Limd1	123307771	protein_coding
chr9	123307771	123350617	+	Limd1	123309675	protein_coding
chr2	33106081	33137729	+	Angptl2	33106081	protein_coding
chr2	33106081	33137729	+	Angptl2	33106129	protein_coding
chr1	143653010	143683204	+	Uchl5	143653010	protein_coding
chr1	143653010	143683204	+	Uchl5	143653019	protein_coding
chr1	143653010	143683204	+	Uchl5	143653059	protein_coding
chr16	49519596	49585489	+	Ift57	49519596	protein_coding
chr16	49519596	49585489	+	Ift57	49519667	protein_coding
chr16	49519596	49585489	+	Ift57	49531285	protein_coding
chr10	79852487	79867306	+	Arhgap45	79852487	protein_coding
chr10	79852487	79867306	+	Arhgap45	79852750	protein_coding
chr10	79852487	79867306	+	Arhgap45	79855487	protein_coding
chr14	21726605	21764644	-	Dusp29	21764644	protein_coding
chr14	21726605	21764644	-	Dusp29	21753170	protein_coding
chr2	33296120	33321336	-	Zbtb34	33321336	protein_coding
chr2	33296120	33321336	-	Zbtb34	33318234	protein_coding
chr13	73684866	73726791	+	Slc6a3	73684866	protein_coding
chr2	109848162	110003705	+	Ccdc34	109848162	protein_coding
chr2	109848162	110003705	+	Ccdc34	109848307	protein_coding
chr14	21783462	21792947	-	Dusp13b	21791544	protein_coding
chr14	21783462	21792947	-	Dusp13b	21790469	protein_coding
chr14	21783462	21792947	-	Dusp13b	21791573	protein_coding
chr14	21783462	21792947	-	Dusp13b	21791587	protein_coding
chr14	21783462	21792947	-	Dusp13b	21792947	protein_coding
chrX	165240249	165262863	-	Rab9	165262863	protein_coding
chrX	165240249	165262863	-	Rab9	165262642	protein_coding
chrX	165240249	165262863	-	Rab9	165258431	protein_coding
chr9	123358824	123421665	+	Sacm1l	123358824	protein_coding
chr9	123358824	123421665	+	Sacm1l	123358947	protein_coding
chr5	134587000	134589025	-	Syna	134589025	protein_coding
chr5	134610220	134630659	+	Rfc2	134611544	protein_coding
chr17	28396103	28424860	+	Zfp523	28396103	protein_coding
chr17	28396103	28424860	+	Zfp523	28396392	protein_coding
chr17	28396103	28424860	+	Zfp523	28396432	protein_coding
chr17	28396103	28424860	+	Zfp523	28405161	protein_coding
chr17	28396103	28424860	+	Zfp523	28416759	protein_coding
chr17	28396103	28424860	+	Zfp523	28421265	protein_coding
chrX	165264836	165266916	-	Gm15229	165266916	protein_coding
chrX	165282808	165301563	-	Tceanc	165293474	protein_coding
chrX	165282808	165301563	-	Tceanc	165286393	protein_coding
chrX	165282808	165301563	-	Tceanc	165301563	protein_coding
chrX	165306003	165368716	-	Egfl6	165368716	protein_coding
chr11	107594044	107607348	-	Cacng1	107607348	protein_coding
chr2	33340299	33358571	-	Zbtb43	33358544	protein_coding
chr2	33340299	33358571	-	Zbtb43	33358517	protein_coding
chr2	33340299	33358571	-	Zbtb43	33355094	protein_coding
chr2	33340299	33358571	-	Zbtb43	33358571	protein_coding
chr2	33340299	33358571	-	Zbtb43	33352365	protein_coding
chr8	70107129	70119632	+	Zfp964	70107142	protein_coding
chr11	70103578	70107243	+	Slc16a11	70103578	protein_coding
chr11	70103578	70107243	+	Slc16a11	70104941	protein_coding
chr11	70103578	70107243	+	Slc16a11	70104945	protein_coding
chr11	70103578	70107243	+	Slc16a11	70104947	protein_coding
chr11	70103578	70107243	+	Slc16a11	70104736	protein_coding
chr8	64360461	64405204	-	Sgo2b	64405190	protein_coding
chr8	64360461	64405204	-	Sgo2b	64405204	protein_coding
chr2	110093042	110144905	-	Bbox1	110136086	protein_coding
chr2	110093042	110144905	-	Bbox1	110144905	protein_coding
chr13	73752125	73768724	+	Clptm1l	73752125	protein_coding
chr8	35274451	35287048	+	Dusp4	35274451	protein_coding
chr4	114913623	114928952	+	Tal1	114913623	protein_coding
chr4	114913623	114928952	+	Tal1	114914635	protein_coding
chr4	114913623	114928952	+	Tal1	114915008	protein_coding
chr4	114913623	114928952	+	Tal1	114916705	protein_coding
chr14	21783463	21801249	-	Dusp13a	21798690	protein_coding
chr14	21783463	21801249	-	Dusp13a	21796553	protein_coding
chr8	72742326	72763470	-	Cyp4f18	72763470	protein_coding
chr8	72742326	72763470	-	Cyp4f18	72746759	protein_coding
chrX	59044824	59076119	+	F9	59044824	protein_coding
chr2	110191262	110193528	-	Fibin	110193528	protein_coding
chr5	31855028	32242306	+	Babam2	31855028	protein_coding
chr5	31855028	32242306	+	Babam2	31855094	protein_coding
chr5	31855028	32242306	+	Babam2	31855374	protein_coding
chr5	31855028	32242306	+	Babam2	31855394	protein_coding
chr14	21800599	21848794	+	Samd8	21800599	protein_coding
chr14	21800599	21848794	+	Samd8	21801620	protein_coding
chr2	33450977	33530620	-	Lmx1b	33530620	protein_coding
chr2	33450977	33530620	-	Lmx1b	33530492	protein_coding
chr2	33450977	33530620	-	Lmx1b	33530523	protein_coding
chr8	72795062	72814474	+	Or2z8	72795062	protein_coding
chr8	72795062	72814474	+	Or2z8	72811504	protein_coding
chrX	59090279	59096264	-	Gm62072	59096207	protein_coding
chrX	59090279	59096264	-	Gm62072	59096264	protein_coding
chrX	59096231	59097053	+	Gm14891	59096231	protein_coding
chr8	72837021	72856928	+	Or2z9	72837021	protein_coding
chr8	72837021	72856928	+	Or2z9	72839554	protein_coding
chr8	72837021	72856928	+	Or2z9	72853606	protein_coding
chr4	150938376	150953349	+	Errfi1	150938376	protein_coding
chr4	150938376	150953349	+	Errfi1	150939530	protein_coding
chrX	85388043	85400246	-	Gm62087	85398620	protein_coding
chrX	85388043	85400246	-	Gm62087	85398617	protein_coding
chrX	85388043	85400246	-	Gm62087	85398607	protein_coding
chrX	85388043	85400246	-	Gm62087	85400246	protein_coding
chr11	107623183	107685383	-	Cacng4	107685383	protein_coding
chr8	72860884	72872044	+	Or1ab2	72860884	protein_coding
chr8	72860884	72872044	+	Or1ab2	72863330	protein_coding
chr7	141392807	141426821	+	Muc5b	141392807	protein_coding
chr16	45856020	45940614	-	Cd96	45940614	protein_coding
chrX	92808213	92875807	-	Pdk3	92875807	protein_coding
chr8	72884018	72906986	+	Tpm4	72889073	protein_coding
chr8	72884018	72906986	+	Tpm4	72889652	protein_coding
chr11	70107615	70111890	-	Slc16a13	70111820	protein_coding
chr11	70107615	70111890	-	Slc16a13	70111634	protein_coding
chr11	70107615	70111890	-	Slc16a13	70111890	protein_coding
chr11	70107615	70111890	-	Slc16a13	70111610	protein_coding
chr13	73775030	73797962	+	Tert	73775035	protein_coding
chr4	150981590	150998894	-	Park7	150994383	protein_coding
chr4	150981590	150998894	-	Park7	150998894	protein_coding
chr4	150981590	150998894	-	Park7	150994083	protein_coding
chr4	150981590	150998894	-	Park7	150992870	protein_coding
chr4	150981590	150998894	-	Park7	150994108	protein_coding
chr4	150981590	150998894	-	Park7	150993940	protein_coding
chr4	150981590	150998894	-	Park7	150994325	protein_coding
chr4	150981590	150998894	-	Park7	150998663	protein_coding
chr14	21875306	21895947	+	Vdac2	21875306	protein_coding
chr14	21875306	21895947	+	Vdac2	21881337	protein_coding
chr14	21875306	21895947	+	Vdac2	21881339	protein_coding
chr14	21875306	21895947	+	Vdac2	21881634	protein_coding
chr14	21875306	21895947	+	Vdac2	21881794	protein_coding
chr14	21875306	21895947	+	Vdac2	21882515	protein_coding
chr9	123419865	123461630	-	Slc6a20b	123461630	protein_coding
chr11	107765431	107805881	-	Cacng5	107805881	protein_coding
chr11	107765431	107805881	-	Cacng5	107802188	protein_coding
chr8	72915044	72937748	+	Rab8a	72915044	protein_coding
chr2	33619965	33777958	-	Mvb12b	33777958	protein_coding
chr2	33619965	33777958	-	Mvb12b	33776857	protein_coding
chr1	143875076	143879899	-	Rgs2	143879899	protein_coding
chr1	143875076	143879899	-	Rgs2	143879770	protein_coding
chrX	93012265	93019076	+	AU015836	93012265	protein_coding
chrX	101971978	101972700	+	Fam236c	101971978	protein_coding
chr16	45973348	45975440	-	Ahcyl	45975440	protein_coding
chr7	141428550	141472244	-	Tollip	141456152	protein_coding
chr7	141428550	141472244	-	Tollip	141456224	protein_coding
chr7	141428550	141472244	-	Tollip	141456045	protein_coding
chr7	141428550	141472244	-	Tollip	141472244	protein_coding
chrX	102057304	102057993	+	Pabpc1l2b	102057304	protein_coding
chrX	102108348	102110954	-	Pabpc1l2a	102110954	protein_coding
chr8	72943482	72955371	+	Hsh2d	72943482	protein_coding
chr8	72943482	72955371	+	Hsh2d	72947287	protein_coding
chr16	46208069	46318888	-	Nectin3	46317330	protein_coding
chr16	46208069	46318888	-	Nectin3	46231532	protein_coding
chr16	46208069	46318888	-	Nectin3	46231588	protein_coding
chr16	46208069	46318888	-	Nectin3	46268873	protein_coding
chr16	46208069	46318888	-	Nectin3	46258418	protein_coding
chr16	46208069	46318888	-	Nectin3	46317215	protein_coding
chr16	46208069	46318888	-	Nectin3	46317135	protein_coding
chrX	102226577	102355447	-	Gm61961	102300243	protein_coding
chrX	102226577	102355447	-	Gm61961	102355395	protein_coding
chr11	70114954	70120624	-	Bcl6b	70120565	protein_coding
chr11	70114954	70120624	-	Bcl6b	70120503	protein_coding
chr9	123463835	123507950	-	Slc6a20a	123507871	protein_coding
chr9	123463835	123507950	-	Slc6a20a	123507950	protein_coding
chr9	123463835	123507950	-	Slc6a20a	123507847	protein_coding
chr1	144014392	144053110	-	Rgs13	144053110	protein_coding
chr1	144014392	144053110	-	Rgs13	144053013	protein_coding
chr8	72958179	72966840	-	Cib3	72966663	protein_coding
chr8	72958179	72966840	-	Cib3	72966840	protein_coding
chr13	73809871	73826142	-	Slc6a18	73826142	protein_coding
chr13	73809871	73826142	-	Slc6a18	73826139	protein_coding
chr13	73809871	73826142	-	Slc6a18	73826138	protein_coding
chr13	73809871	73826142	-	Slc6a18	73826120	protein_coding
chr13	73809871	73826142	-	Slc6a18	73826141	protein_coding
chrX	102227782	102230246	-	Nap1l2	102230246	protein_coding
chr2	110427643	110478124	+	Slc5a12	110427652	protein_coding
chr2	110427643	110478124	+	Slc5a12	110427643	protein_coding
chr8	72973574	72978262	+	Fam32a	72973574	protein_coding
chrX	102365004	102374198	+	Cdx4	102365004	protein_coding
chr8	72993862	73011229	+	Ap1m1	72993862	protein_coding
chr8	72993862	73011229	+	Ap1m1	72993890	protein_coding
chr8	72993862	73011229	+	Ap1m1	72993954	protein_coding
chr8	72993862	73011229	+	Ap1m1	72994167	protein_coding
chrX	102400082	102439698	+	Chic1	102400082	protein_coding
chr7	141503488	141557984	+	Brsk2	141503488	protein_coding
chr7	141503488	141557984	+	Brsk2	141503583	protein_coding
chr7	141503488	141557984	+	Brsk2	141503820	protein_coding
chr7	141503488	141557984	+	Brsk2	141503823	protein_coding
chr7	141503488	141557984	+	Brsk2	141546891	protein_coding
chr7	141503488	141557984	+	Brsk2	141546947	protein_coding
chr7	141503488	141557984	+	Brsk2	141552398	protein_coding
chr1	172309355	172326445	+	Igsf9	172309355	protein_coding
chr1	172309355	172326445	+	Igsf9	172309766	protein_coding
chr1	172309355	172326445	+	Igsf9	172309782	protein_coding
chr1	172309355	172326445	+	Igsf9	172309881	protein_coding
chr1	172309355	172326445	+	Igsf9	172319531	protein_coding
chr11	107824213	108234754	-	Prkca	108234754	protein_coding
chr11	107824213	108234754	-	Prkca	107870465	protein_coding
chrX	102458073	102468186	+	Tsx	102458073	protein_coding
chr9	123507504	123613395	+	Ccr9	123507504	protein_coding
chr9	123507504	123613395	+	Ccr9	123596276	protein_coding
chr9	123507504	123613395	+	Ccr9	123596292	protein_coding
chr9	123507504	123613395	+	Ccr9	123596294	protein_coding
chr9	123507504	123613395	+	Ccr9	123603605	protein_coding
chrX	102465616	102525311	+	Gm26992	102465616	protein_coding
chr4	150999019	151030559	+	Tnfrsf9	150999019	protein_coding
chr4	150999019	151030559	+	Tnfrsf9	151004612	protein_coding
chr4	150999019	151030559	+	Tnfrsf9	151004647	protein_coding
chr4	150999019	151030559	+	Tnfrsf9	151009763	protein_coding
chr4	150999019	151030559	+	Tnfrsf9	151012375	protein_coding
chr4	150999019	151030559	+	Tnfrsf9	151012456	protein_coding
chr4	150999019	151030559	+	Tnfrsf9	151014133	protein_coding
chr4	150999019	151030559	+	Tnfrsf9	151014254	protein_coding
chr14	21895923	21899045	-	Comtd1	21899045	protein_coding
chr14	21895923	21899045	-	Comtd1	21898755	protein_coding
chr9	123523481	123546762	-	Lztfl1	123546690	protein_coding
chr9	123523481	123546762	-	Lztfl1	123541689	protein_coding
chr9	123523481	123546762	-	Lztfl1	123541690	protein_coding
chr9	123523481	123546762	-	Lztfl1	123546618	protein_coding
chr8	73057954	73059104	-	Hmgn2-ps	73059104	protein_coding
chr8	73072877	73075500	+	Klf2	73072877	protein_coding
chr8	73178020	73197714	-	Calr3	73197714	protein_coding
chr8	73178020	73197714	-	Calr3	73189000	protein_coding
chr6	3685680	3764714	-	Calcr	3763630	protein_coding
chr6	3685680	3764714	-	Calcr	3764714	protein_coding
chr6	3685680	3764714	-	Calcr	3764658	protein_coding
chr6	3685680	3764714	-	Calcr	3752974	protein_coding
chr14	51492719	51493569	-	Rnase2a	51493569	protein_coding
chr11	108234180	108305222	+	Apoh	108286119	protein_coding
chr11	108234180	108305222	+	Apoh	108234180	protein_coding
chr11	108234180	108305222	+	Apoh	108271990	protein_coding
chr11	108234180	108305222	+	Apoh	108271995	protein_coding
chr2	168318330	168443577	-	Nfatc2	168432180	protein_coding
chr2	168318330	168443577	-	Nfatc2	168432285	protein_coding
chr2	168318330	168443577	-	Nfatc2	168432111	protein_coding
chr2	168318330	168443577	-	Nfatc2	168443577	protein_coding
chr2	168318330	168443577	-	Nfatc2	168443575	protein_coding
chr14	51599213	51807439	+	Gm7247	51599213	protein_coding
chr16	48251600	48451263	+	Morc1	48251600	protein_coding
chr17	28426752	28447582	+	Def6	28426752	protein_coding
chr17	28426752	28447582	+	Def6	28426777	protein_coding
chr17	28426752	28447582	+	Def6	28426800	protein_coding
chr17	28426752	28447582	+	Def6	28426817	protein_coding
chr17	28426752	28447582	+	Def6	28426858	protein_coding
chr17	28426752	28447582	+	Def6	28436007	protein_coding
chr14	51928476	51932925	-	Gm17079	51932925	protein_coding
chr14	51949100	51954640	-	Gm5800	51954640	protein_coding
chr8	73197724	73214845	+	1700030K09Rik	73197724	protein_coding
chr8	73197724	73214845	+	1700030K09Rik	73197776	protein_coding
chr10	79871783	79875629	-	Polr2e	79875629	protein_coding
chr14	52001335	52011047	-	Ang4	52011047	protein_coding
chr11	87482988	87507128	+	Mtmr4	87482988	protein_coding
chr11	87482988	87507128	+	Mtmr4	87483045	protein_coding
chr11	87482988	87507128	+	Mtmr4	87483052	protein_coding
chr11	87482988	87507128	+	Mtmr4	87483290	protein_coding
chr11	87482988	87507128	+	Mtmr4	87483723	protein_coding
chr11	87482988	87507128	+	Mtmr4	87486478	protein_coding
chr14	52037503	52063816	+	AY358078	52037503	protein_coding
chr8	73214333	73229070	-	Cherp	73228963	protein_coding
chr8	73214333	73229070	-	Cherp	73229070	protein_coding
chr14	105496008	105546732	+	Ndfip2	105496008	protein_coding
chr14	105496008	105546732	+	Ndfip2	105496048	protein_coding
chr14	105496008	105546732	+	Ndfip2	105496147	protein_coding
chr16	48551137	48592384	-	Trat1	48592384	protein_coding
chr16	48551137	48592384	-	Trat1	48592319	protein_coding
chr6	3962595	3988919	-	Tfpi2	3968376	protein_coding
chr6	3962595	3988919	-	Tfpi2	3988858	protein_coding
chr6	3962595	3988919	-	Tfpi2	3988919	protein_coding
chr10	79883000	79892273	+	Gpx4	79889322	protein_coding
chr10	79883000	79892273	+	Gpx4	79889871	protein_coding
chr10	79883000	79892273	+	Gpx4	79890299	protein_coding
chr16	4759300	4782069	-	Anks3	4782037	protein_coding
chr16	4759300	4782069	-	Anks3	4782068	protein_coding
chr16	4759300	4782069	-	Anks3	4766206	protein_coding
chr16	4759300	4782069	-	Anks3	4775626	protein_coding
chr6	3993792	3997436	+	Gngt1	3993792	protein_coding
chr17	28451674	28520448	+	Ppard	28451674	protein_coding
chr17	28451674	28520448	+	Ppard	28451721	protein_coding
chr17	28451674	28520448	+	Ppard	28451756	protein_coding
chr17	28451674	28520448	+	Ppard	28491093	protein_coding
chr1	144118034	144124980	-	Rgs1	144124980	protein_coding
chr1	144118034	144124980	-	Rgs1	144124796	protein_coding
chr14	101870417	101878122	-	Commd6	101878122	protein_coding
chr14	101870417	101878122	-	Commd6	101877893	protein_coding
chr6	4003904	4008445	+	Gng11	4003904	protein_coding
chr6	4076899	4086972	-	Bet1	4086972	protein_coding
chr9	123635540	123640825	+	Cxcr6	123635540	protein_coding
chr9	123635540	123640825	+	Cxcr6	123635564	protein_coding
chr14	101891403	101933561	+	Uchl3	101891430	protein_coding
chr14	101891403	101933561	+	Uchl3	101903232	protein_coding
chr9	7502353	7510241	+	Mmp10	7502353	protein_coding
chr4	151081554	151086267	+	Uts2	151081554	protein_coding
chr4	151088109	151129122	-	Per3	151129122	protein_coding
chr5	32293145	32315186	+	Fosl2	32293145	protein_coding
chr6	4600839	4643355	+	Casd1	4600839	protein_coding
chr6	4600839	4643355	+	Casd1	4600949	protein_coding
chr6	4600839	4643355	+	Casd1	4601203	protein_coding
chr6	4600839	4643355	+	Casd1	4631127	protein_coding
chr9	7558457	7568486	+	Mmp8	7558457	protein_coding
chr14	101967386	102172146	+	Lmo7	101967386	protein_coding
chr14	101967386	102172146	+	Lmo7	101967393	protein_coding
chr14	101967386	102172146	+	Lmo7	102077943	protein_coding
chr14	101967386	102172146	+	Lmo7	102078084	protein_coding
chr14	101967386	102172146	+	Lmo7	102114260	protein_coding
chr14	101967386	102172146	+	Lmo7	102118277	protein_coding
chr14	101967386	102172146	+	Lmo7	102121488	protein_coding
chr14	101967386	102172146	+	Lmo7	102163739	protein_coding
chr5	134628876	134643879	-	Lat2	134643879	protein_coding
chr5	134628876	134643879	-	Lat2	134643844	protein_coding
chr5	134628876	134643879	-	Lat2	134637865	protein_coding
chr5	134628876	134643879	-	Lat2	134635217	protein_coding
chr5	134628876	134643879	-	Lat2	134643820	protein_coding
chr8	73234485	73246458	-	Slc35e1	73246458	protein_coding
chr1	144392386	144443405	-	Rgs21	144427302	protein_coding
chr3	89958943	89970648	+	4933434E20Rik	89958943	protein_coding
chr3	89958943	89970648	+	4933434E20Rik	89960121	protein_coding
chr3	89958943	89970648	+	4933434E20Rik	89960144	protein_coding
chr3	89958943	89970648	+	4933434E20Rik	89960149	protein_coding
chr3	89958943	89970648	+	4933434E20Rik	89960178	protein_coding
chr1	172327614	172334947	+	Tagln2	172327614	protein_coding
chr1	172327614	172334947	+	Tagln2	172327812	protein_coding
chr1	172327614	172334947	+	Tagln2	172328819	protein_coding
chr9	7571397	7581886	+	Mmp27	7571397	protein_coding
chr9	7571397	7581886	+	Mmp27	7571459	protein_coding
chr9	7571397	7581886	+	Mmp27	7571464	protein_coding
chr17	28532493	28545546	+	Fance	28532493	protein_coding
chr17	28532493	28545546	+	Fance	28532497	protein_coding
chr17	28532493	28545546	+	Fance	28532546	protein_coding
chr17	28532493	28545546	+	Fance	28536535	protein_coding
chr17	28532493	28545546	+	Fance	28537079	protein_coding
chr2	110485546	110781268	-	Ano3	110781268	protein_coding
chr2	110485546	110781268	-	Ano3	110591909	protein_coding
chr8	73248405	73302114	-	Med26	73302114	protein_coding
chr10	79892826	79941405	-	Sbno2	79940204	protein_coding
chr10	79892826	79941405	-	Sbno2	79938532	protein_coding
chr10	79892826	79941405	-	Sbno2	79937021	protein_coding
chr10	79892826	79941405	-	Sbno2	79911260	protein_coding
chr8	73319032	73324932	-	Smim7	73324932	protein_coding
chr8	73319032	73324932	-	Smim7	73324893	protein_coding
chr9	7464141	7476857	+	Mmp1a	7464141	protein_coding
chr1	144628421	144651173	-	Rgs18	144651173	protein_coding
chr9	13242612	13245834	-	Jrkl	13245834	protein_coding
chr16	4804722	4815716	-	Septin12	4815716	protein_coding
chr16	4804722	4815716	-	Septin12	4815654	protein_coding
chr16	4804722	4815716	-	Septin12	4815653	protein_coding
chr4	151131757	151142420	-	Vamp3	151142410	protein_coding
chr9	13246536	13292867	+	Ccdc82	13246536	protein_coding
chr9	13246536	13292867	+	Ccdc82	13246577	protein_coding
chr9	13246536	13292867	+	Ccdc82	13246661	protein_coding
chr9	13246536	13292867	+	Ccdc82	13250360	protein_coding
chr8	73325899	73341126	+	Tmem38a	73325899	protein_coding
chr8	73325899	73341126	+	Tmem38a	73325917	protein_coding
chr4	47465067	47474333	-	Alg2	47474333	protein_coding
chr4	47465067	47474333	-	Alg2	47473977	protein_coding
chr1	146370498	146778210	+	Brinp3	146370498	protein_coding
chr1	146370498	146778210	+	Brinp3	146373352	protein_coding
chr1	146370498	146778210	+	Brinp3	146373425	protein_coding
chr4	47474658	47483242	+	Sec61b	47474658	protein_coding
chr4	47474658	47483242	+	Sec61b	47474764	protein_coding
chr4	47474658	47483242	+	Sec61b	47474808	protein_coding
chr8	122325442	122379640	-	Zcchc14	122379640	protein_coding
chr8	122325442	122379640	-	Zcchc14	122331253	protein_coding
chr6	4674350	4747207	-	Sgce	4747176	protein_coding
chr6	4674350	4747207	-	Sgce	4747204	protein_coding
chr6	4674350	4747207	-	Sgce	4747157	protein_coding
chr6	4674350	4747207	-	Sgce	4747207	protein_coding
chr6	4674350	4747207	-	Sgce	4747116	protein_coding
chr6	4674350	4747207	-	Sgce	4747124	protein_coding
chr6	4674350	4747207	-	Sgce	4747188	protein_coding
chr9	108660995	108683536	+	Ip6k2	108660995	protein_coding
chr9	108660995	108683536	+	Ip6k2	108661064	protein_coding
chr9	108660995	108683536	+	Ip6k2	108673193	protein_coding
chr9	108660995	108683536	+	Ip6k2	108673330	protein_coding
chr9	108660995	108683536	+	Ip6k2	108673551	protein_coding
chr16	4825152	4826173	+	Smim22	4825152	protein_coding
chr16	4825152	4826173	+	Smim22	4825201	protein_coding
chr16	4825152	4826173	+	Smim22	4825216	protein_coding
chr4	73526116	73530161	+	Gm38423	73526116	protein_coding
chr4	73541221	73545264	+	Msantd5f5	73541221	protein_coding
chr4	73556358	73560398	+	Msantd5f4	73556358	protein_coding
chr4	73571483	73575528	+	Msantd5f3	73571483	protein_coding
chr4	73586591	73590633	+	Msantd5f2	73586591	protein_coding
chr4	73601753	73605795	+	Msantd5f1	73601753	protein_coding
chr4	73632816	73709231	-	Rasef	73708839	protein_coding
chr4	73632816	73709231	-	Rasef	73708946	protein_coding
chr4	73632816	73709231	-	Rasef	73709231	protein_coding
chr2	110551685	110569872	+	Muc15	110551685	protein_coding
chr2	110551685	110569872	+	Muc15	110551956	protein_coding
chr2	110551685	110569872	+	Muc15	110551993	protein_coding
chr16	4826594	4831417	-	Rogdi	4831381	protein_coding
chr16	4826594	4831417	-	Rogdi	4831391	protein_coding
chr16	4826594	4831417	-	Rogdi	4831349	protein_coding
chr9	108685567	108696043	+	Nckipsd	108685567	protein_coding
chr9	108685567	108696043	+	Nckipsd	108685572	protein_coding
chr9	108685567	108696043	+	Nckipsd	108685620	protein_coding
chr9	108685567	108696043	+	Nckipsd	108689124	protein_coding
chr8	26470632	26484161	-	Pomk	26484161	protein_coding
chr11	87507990	87550368	+	Hsf5	87507990	protein_coding
chr8	26488750	26505678	-	Fnta	26505678	protein_coding
chr2	34061469	34263154	-	Pbx3	34262050	protein_coding
chr2	34061469	34263154	-	Pbx3	34262056	protein_coding
chr2	34061469	34263154	-	Pbx3	34263154	protein_coding
chr2	34061469	34263154	-	Pbx3	34261265	protein_coding
chr2	34061469	34263154	-	Pbx3	34261162	protein_coding
chr1	172348368	172373437	+	Cfap45	172348611	protein_coding
chr1	172348368	172373437	+	Cfap45	172348706	protein_coding
chr1	172348368	172373437	+	Cfap45	172348748	protein_coding
chr1	172348368	172373437	+	Cfap45	172353616	protein_coding
chr1	172348368	172373437	+	Cfap45	172353977	protein_coding
chr1	172348368	172373437	+	Cfap45	172365184	protein_coding
chr9	108703519	108730168	+	Celsr3	108703519	protein_coding
chr9	108703519	108730168	+	Celsr3	108708939	protein_coding
chr9	108703519	108730168	+	Celsr3	108720452	protein_coding
chr11	70126032	70128740	-	Bacc1	70127022	protein_coding
chr11	70126032	70128740	-	Bacc1	70127730	protein_coding
chr11	70126032	70128740	-	Bacc1	70128679	protein_coding
chr11	70126032	70128740	-	Bacc1	70128730	protein_coding
chr11	70126032	70128740	-	Bacc1	70128740	protein_coding
chr11	70126032	70128740	-	Bacc1	70128728	protein_coding
chr11	70126032	70128740	-	Bacc1	70128504	protein_coding
chr11	70126032	70128740	-	Bacc1	70128630	protein_coding
chr17	28547445	28550007	+	Rpl10a	28547445	protein_coding
chr17	28547445	28550007	+	Rpl10a	28547542	protein_coding
chr17	28547445	28550007	+	Rpl10a	28547544	protein_coding
chr17	28547445	28550007	+	Rpl10a	28547551	protein_coding
chr17	28547445	28550007	+	Rpl10a	28547571	protein_coding
chr3	89970103	89973182	+	Cfap141	89970103	protein_coding
chr3	90011439	90119355	+	Nup210l	90011439	protein_coding
chr3	90011439	90119355	+	Nup210l	90011441	protein_coding
chr8	26511449	26609252	-	Hook3	26609252	protein_coding
chr8	26511449	26609252	-	Hook3	26525177	protein_coding
chr8	26511449	26609252	-	Hook3	26560266	protein_coding
chr16	4831773	4867727	-	Glyr1	4867721	protein_coding
chr16	4831773	4867727	-	Glyr1	4867727	protein_coding
chr13	73827864	73852984	-	Slc6a19	73848899	protein_coding
chr1	172383505	172391284	+	Vsig8	172383505	protein_coding
chr1	172383505	172391284	+	Vsig8	172387473	protein_coding
chr4	73319269	73323309	-	Msantd5f6	73323309	protein_coding
chr2	131695598	131701667	-	Erv3	131701667	protein_coding
chr10	79951637	79966516	+	Stk11	79951637	protein_coding
chr10	79951637	79966516	+	Stk11	79961209	protein_coding
chr10	79951637	79966516	+	Stk11	79962516	protein_coding
chr2	131751848	131780349	+	Prnp	131751848	protein_coding
chr4	58943628	58958355	+	Zkscan16	58943628	protein_coding
chr1	172409325	172418135	-	Slamf8	172418135	protein_coding
